Device Info,Time,Longitude,Latitude,IMEI,GlbDa_lTotDst,CEngDsT_t,Air_tCACDs,EnvP_p,EnvT_t,Tra_numGear,FlSys_dvolFlCons,BattU_u,Brk_st,Clth_st,AFS_dm,AFS_mAirPerCylFlt,Air_pCACDs,InjCrv_phiMI1Des,InjCrv_stInjCharActVal_[0],InjUn_stStrt,InjVlv_tiMI1ET,InjVlv_tiPiI1ET,CoETS_stCurrLimActive,EngDa_tiEngOn,Exh_pPFltDiff,ASMod_dmEGFld_[0],ASMod_dmNOxBasLM_mp,ASMod_dmNOxEG,Exh_rNOxNoCat2Ds,Exh_dmNOxNoCat2Ds,Exh_dmNOxNSCDs,MeUn_dvolSet,VehV_v,APP_rFlt,Epm_nEng,InjCtl_qSetUnBal,Rail_pSetPoint,RailP_pFlt,PthSet_trqInrSet,CoVeh_trqAcs,SCRT_tFld_[2],SCR_tUCatUsT,SCRLdG_dmNH3MetAdapDes,DStgy_dmRdcAgDes,MeUn_iActFlt,SCRT_tFld_[0],SCRT_tUCatDsT,SCRFFC_dmNOxUs,SCRMod_dmEstNOxDs,SCRMod_etaEst,UDC_dmRdcAgAct,UDC_mRdcAgDosQntExtdRng,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRChk_etaActAvrg1_mp,SCRChk_etaActAvrg2_mp,SCRChk_etaThres1_mp,SCRChk_etaThres2_mp,SCRChk_etaThresAvrg1_mp,SCRChk_etaThresAvrg2_mp,SCRChk_rNOxDsPeakAvrg_mp,SCRChk_rNOxDsPeakAvrgMin_mp,SCRChk_rNOxDsStkDelta_mp,SCRChk_rNOxDsStkDeltaMin_mp,SCRChk_stCond1_mp,SCRChk_stPeakEnaFld_mp,SCRChk_stPeakStM_mp,SCRDev_pUPmp,SCRFBC_facNOxCtl,UDosVlv_ddiBWOpn_mp,UDosVlv_rDyc,T15_st,CoSCR_stSub,SCRRly_flgPs,UPmpMot_tSMHeatrT,UPmpMot_tSMT,UrBackFlowPmp_ratPs,UHtrRly_stPs,UHtrTnk_stPs,UHtrBLDia_uRawDiag_MP,UHtrPLDia_uRawDiag_MP,UHtrSLDia_uRawDiag_MP,UHtrSMDia_uRawDiag_MP,Com_stSensNoCat2Ds,UPmpMot_cntrRstrt_MP,UPmpMot_ratPs,DStgy_stCondDos,DStgy_stMetStgy,DFES_numDFC_[0],DFES_numDFC_[1],DFES_numDFC_[2],DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6],DFES_numDFC_[7],DFES_numDFC_[8],DFES_numDFC_[9],ErrLmp_stMIL,DFES_stEntry_[0],DFES_stEntry_[1],DFES_stEntry_[2],DFES_stEntry_[3],DFES_stEntry_[4]
RBCD022002,2017-03-16 08:21:07.0,121.17643,31.57617,867587021006869,34099466.00,17.46,10.36,1024.00,10.96,4.00,1.14,14100.00,3.00,1.00,70.80,739.70,1014.00,6.99,56.00,0.00,689.20,354.00,0.00,2173285.00,0.00,71.80,6.00,6.00,0.00,0.00,0.00,1330.00,17.33,0.00,801.00,9.70,400500.00,401000.00,46.00,0.00,33.06,51.96,0.10,0.00,713.00,51.96,14.26,6.00,5.86,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1049467.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:10.0,121.17675,31.57622,867587021006869,34099482.00,17.86,10.46,1023.00,10.96,4.00,4.03,14160.00,0.00,1.00,103.30,730.90,1024.00,7.01,56.00,0.00,814.00,361.60,0.00,2173289.00,0.00,114.20,21.50,21.30,0.00,0.00,0.00,1760.00,17.33,20.10,1171.00,17.94,459100.00,453200.00,127.00,0.00,33.86,52.96,0.65,0.00,780.00,52.96,14.96,38.80,24.50,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.96,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:14.0,121.17709,31.57627,867587021006869,34099500.00,18.36,10.46,1023.00,10.96,4.00,4.27,14120.00,0.00,1.00,73.30,761.70,1072.00,7.01,56.00,0.00,1320.40,400.40,0.00,2173292.00,0.00,78.30,23.60,24.70,0.00,0.00,0.00,2680.00,22.65,33.46,844.50,37.72,402100.00,402600.00,203.50,0.00,34.86,54.06,0.50,0.00,785.00,54.16,15.76,30.20,22.87,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.96,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:17.0,121.17709,31.57627,867587021006869,34099523.00,18.86,10.46,1024.00,10.96,4.00,5.72,14260.00,0.00,1.00,102.30,784.50,1116.00,7.01,56.00,0.00,687.60,326.80,0.00,2173296.00,0.00,136.80,9.00,8.70,0.00,0.00,0.00,710.00,28.29,0.00,1085.00,6.19,439800.00,431200.00,31.80,0.00,35.96,55.36,0.10,0.00,704.00,55.36,16.86,6.50,30.18,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.96,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:21.0,121.17751,31.57627,867587021006869,34099550.00,19.36,10.36,1024.00,10.96,5.00,1.04,14040.00,3.00,1.00,71.40,743.70,1021.00,7.01,56.00,0.00,698.00,336.80,0.00,2173299.00,0.00,71.90,6.00,6.00,0.00,0.00,0.00,1240.00,19.53,0.00,797.50,9.30,399900.00,404200.00,44.00,0.00,37.26,56.86,0.10,0.00,701.00,56.96,17.66,6.00,8.77,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.96,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:24.0,121.17751,31.57627,867587021006869,34099565.00,19.96,10.36,1024.00,10.96,2.00,3.70,14000.00,0.00,1.00,73.80,729.30,1026.00,7.01,56.00,0.00,1182.40,406.00,8200.00,2173303.00,0.00,79.90,31.00,31.40,0.00,0.00,0.00,3080.00,9.84,32.15,996.00,30.07,437100.00,445800.00,192.40,0.00,38.36,58.36,0.80,0.00,790.00,58.36,18.56,48.80,17.70,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.96,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:28.0,121.17767,31.57614,867587021006869,34099578.00,20.46,10.46,1024.00,10.96,2.00,6.22,14200.00,0.00,1.00,114.10,864.20,1181.00,7.01,56.00,0.00,1309.60,394.80,8200.00,2173306.00,0.00,118.90,55.60,56.20,0.00,0.00,0.00,4090.00,21.68,45.67,1212.50,39.23,486400.00,502800.00,222.70,0.00,40.06,59.96,1.10,0.00,819.00,59.96,20.46,47.00,36.39,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.96,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:31.0,121.17787,31.57578,867587021006869,34099601.00,21.16,10.46,1024.00,10.96,3.00,7.05,14220.00,0.00,0.00,188.30,980.40,1344.00,4.46,56.00,0.00,1088.40,326.40,0.00,2173310.00,0.00,202.10,81.60,82.20,0.00,0.00,0.00,4410.00,32.09,51.42,1735.50,35.02,678100.00,700800.00,223.60,0.00,42.36,62.16,1.50,0.00,911.00,62.16,22.86,86.40,80.25,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.96,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:35.0,121.17787,31.57578,867587021006869,34099634.00,21.86,10.56,1024.00,10.96,4.00,4.57,14200.00,0.00,1.00,156.10,938.90,1270.00,6.92,56.00,0.00,805.60,355.20,0.00,2173313.00,0.00,159.20,26.70,26.50,0.00,0.00,0.00,2430.00,38.82,29.19,1402.50,17.73,497000.00,502000.00,100.80,0.00,45.46,65.26,0.35,0.00,748.00,65.36,26.06,15.30,33.08,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,10.96,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:38.0,121.17811,31.57532,867587021006869,34099672.00,22.66,10.36,1024.00,10.96,4.00,0.58,14220.00,0.00,1.00,119.70,772.90,1049.00,7.01,56.00,0.00,861.20,438.40,0.00,2173317.00,0.00,119.80,12.60,12.30,0.00,0.00,0.00,2660.00,35.09,19.74,1252.50,11.43,472000.00,484100.00,48.50,0.00,48.26,68.76,0.15,0.00,716.00,68.86,28.16,8.20,12.31,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:42.0,121.17811,31.57532,867587021006869,34099705.00,23.36,10.46,1024.00,10.96,4.00,4.11,14220.00,0.00,1.00,124.30,826.90,1116.00,7.01,56.00,0.00,734.00,356.40,0.00,2173321.00,0.00,127.30,13.80,13.00,0.00,0.00,0.00,2050.00,35.09,25.84,1250.00,15.58,477900.00,472800.00,117.90,0.00,50.86,72.06,0.55,0.00,785.00,72.06,30.06,45.70,20.71,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:45.0,121.17839,31.57484,867587021006869,34099740.00,24.06,10.66,1024.00,10.96,4.00,5.70,14200.00,0.00,1.00,145.20,876.30,1200.00,4.94,56.00,0.00,1008.80,354.00,0.00,2173324.00,0.00,151.20,45.40,45.20,0.00,0.00,0.00,3530.00,38.84,38.62,1392.00,26.60,502200.00,501200.00,170.10,0.00,53.66,75.16,0.90,0.00,819.00,75.16,32.46,62.70,40.62,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:55.0,121.17839,31.57484,867587021006869,34100722.00,39.96,14.36,1022.00,10.86,5.00,0.00,14280.00,3.00,1.00,141.40,786.90,1088.00,0.00,0.00,0.00,0.00,0.00,0.00,2173394.00,0.00,137.90,9.80,9.80,0.00,0.00,0.00,-520.00,52.54,0.00,1406.50,0.00,250000.00,332600.00,0.00,0.00,142.16,172.26,0.15,0.00,397.00,172.36,112.36,9.20,11.57,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-184.00,1.00,0.00,0.00,1.00,255.00,1.00,9.66,11.46,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:49.0,121.17839,31.57484,867587021006869,34099780.00,24.76,10.86,1024.00,10.96,4.00,2.84,14240.00,0.00,1.00,202.50,945.50,1289.00,7.76,56.00,0.00,349.20,300.80,0.00,2173328.00,0.00,190.20,65.20,59.80,0.00,0.00,0.00,5120.00,43.99,67.33,1266.50,47.07,552100.00,559800.00,272.60,0.00,56.86,78.56,1.30,0.00,847.00,78.56,35.46,65.70,34.48,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:52.0,121.17866,31.57424,867587021006869,34099823.00,25.46,10.96,1023.00,10.96,5.00,8.08,14200.00,0.00,1.00,161.70,979.90,1358.00,3.30,56.00,0.00,1160.00,340.00,0.00,2173331.00,0.00,170.40,63.20,62.10,0.00,0.00,0.00,4110.00,49.21,44.74,1414.50,33.75,508800.00,510100.00,209.20,0.00,60.16,82.26,1.10,0.00,826.00,82.36,38.26,53.00,60.57,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:56.0,121.179,31.57354,867587021006869,34099872.00,26.16,10.96,1023.00,10.96,5.00,4.26,14240.00,0.00,1.00,162.70,924.70,1231.00,6.75,56.00,0.00,840.00,348.00,0.00,2173335.00,0.00,164.90,34.00,33.90,0.00,0.00,0.00,2840.00,52.26,34.92,1470.50,21.15,514000.00,511800.00,140.00,0.00,63.56,86.26,0.60,0.00,782.00,86.26,41.16,30.30,40.71,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:21:59.0,121.179,31.57354,867587021006869,34099923.00,26.96,10.96,1023.00,10.96,5.00,3.41,14160.00,0.00,1.00,154.40,876.20,1167.00,7.12,56.00,0.00,709.60,342.40,0.00,2173338.00,0.00,156.20,15.10,14.00,0.00,0.00,0.00,1920.00,52.14,16.41,1436.00,6.39,502300.00,511800.00,28.80,0.00,67.06,90.36,0.15,0.00,694.00,90.56,43.86,9.90,25.38,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:03.0,121.17932,31.57285,867587021006869,34099973.00,27.76,10.96,1023.00,10.96,5.00,2.47,14200.00,0.00,1.00,137.80,826.10,1107.00,7.01,56.00,0.00,714.40,356.80,0.00,2173342.00,0.00,139.50,26.60,27.00,0.00,0.00,0.00,2630.00,49.64,30.86,1383.50,19.45,496500.00,491400.00,123.90,0.00,70.26,94.56,0.55,0.00,777.00,94.76,46.36,25.60,17.44,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:06.0,121.17932,31.57285,867587021006869,34100021.00,28.56,10.96,1023.00,10.96,5.00,10.76,14200.00,0.00,0.00,188.40,1075.20,1494.00,3.01,56.00,0.00,1114.80,301.60,0.00,2173345.00,0.00,205.50,87.40,87.50,0.00,0.00,0.00,4830.00,52.74,50.88,1518.50,38.76,684400.00,684500.00,177.80,0.00,73.76,98.66,0.45,0.00,749.00,98.76,49.36,10.30,71.30,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:10.0,121.17969,31.57213,867587021006869,34100073.00,29.26,11.06,1023.00,10.96,0.00,8.78,14200.00,0.00,1.00,151.80,940.30,1308.00,3.76,56.00,0.00,1248.00,314.00,24580.00,2173349.00,0.00,163.20,79.90,80.10,0.00,0.00,0.00,5530.00,55.08,91.39,1399.00,52.06,695300.00,705700.00,308.80,0.00,77.26,102.86,1.65,0.00,906.00,103.06,51.96,85.20,64.14,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.66,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:13.0,121.18009,31.57131,867587021006869,34100128.00,29.86,11.26,1023.00,10.96,6.00,11.47,14220.00,0.00,1.00,233.70,1254.50,1739.00,3.01,56.00,0.00,1073.60,292.80,24580.00,2173352.00,0.00,247.70,97.60,97.70,0.00,0.00,0.00,6430.00,63.05,93.25,1594.50,52.32,899700.00,907700.00,319.80,0.00,81.46,107.16,3.00,0.00,910.00,107.36,56.16,86.20,99.23,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:17.0,121.18009,31.57131,867587021006869,34100189.00,30.66,11.16,1023.00,10.96,6.00,0.00,14280.00,3.00,1.00,124.50,792.60,1080.00,0.00,0.00,0.00,0.00,0.00,0.00,2173356.00,0.00,119.30,7.50,7.20,0.00,0.00,0.00,-520.00,51.06,0.00,966.50,6.42,300400.00,386400.00,33.60,0.00,85.46,112.06,0.10,0.00,644.00,112.26,59.16,6.50,12.04,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.46,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:20.0,121.18034,31.57081,867587021006869,34100229.00,31.56,10.86,1023.00,10.96,5.00,4.83,14160.00,0.00,1.00,68.50,808.80,1055.00,6.02,56.00,0.00,1405.20,412.80,8200.00,2173359.00,0.00,64.00,22.10,22.40,0.00,0.00,0.00,2670.00,23.90,0.00,1074.00,3.66,438100.00,485700.00,34.30,0.00,88.36,116.36,0.10,0.00,687.00,116.46,60.66,6.60,13.26,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.66,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:24.0,121.18034,31.57081,867587021006869,34100252.00,32.16,11.06,1023.00,10.96,3.00,10.88,14320.00,0.00,0.00,194.60,1063.50,1481.00,3.01,56.00,0.00,1064.80,290.80,24580.00,2173363.00,0.00,219.50,100.90,100.70,0.00,0.00,0.00,7780.00,30.86,87.52,1725.50,52.45,1062300.00,1070600.00,320.80,0.00,91.66,119.86,7.35,0.00,972.00,119.96,63.86,110.80,108.84,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.66,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:27.0,121.18058,31.57037,867587021006869,34100286.00,32.96,11.86,1023.00,10.96,3.00,3.71,14340.00,0.00,1.00,372.20,1211.70,1639.00,8.90,56.00,0.00,858.00,292.00,24580.00,2173366.00,0.00,289.30,105.30,106.20,0.00,0.00,0.00,6140.00,45.21,95.29,1692.00,51.38,994300.00,1016900.00,315.50,0.00,97.46,124.16,8.30,0.00,918.00,124.36,71.26,101.90,72.56,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.66,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:31.0,121.18093,31.56967,867587021006869,34100332.00,33.96,12.36,1023.00,10.96,4.00,12.33,14340.00,0.00,0.00,323.30,1399.80,1938.00,3.32,56.00,0.00,907.60,292.80,0.00,2173370.00,0.00,333.80,96.30,96.70,0.00,0.00,0.00,5840.00,54.27,55.66,1973.50,38.91,765400.00,757800.00,224.70,0.00,103.86,130.26,16.15,0.00,873.00,130.36,78.06,58.99,96.60,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-186.00,1.00,0.00,0.00,1.00,255.00,1.00,9.66,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 08:22:34.0,121.18093,31.56967,867587021006869,34100386.00,34.86,13.26,1023.00,10.96,4.00,11.31,14300.00,0.00,1.00,347.60,1409.20,1931.00,2.55,24.00,0.00,993.20,314.80,0.00,2173373.00,0.00,356.60,84.20,84.00,0.00,0.00,0.00,5290.00,57.88,57.70,2089.50,36.71,728700.00,731700.00,222.50,0.00,111.06,137.36,18.20,0.00,896.00,137.56,85.56,83.79,82.61,0.05,0.00,52323.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,0.00,-185.00,1.00,0.00,0.00,1.00,255.00,1.00,9.66,11.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,255.00,0.00,11.00,1050491.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
