Device Info,Time,Longitude,Latitude,IMEI,EnvT_t,EngDa_tiEngOn,GlbDa_lTotDst,FlSys_dvolFlCons,FBR_qArr_[0],FBR_qArr_[1],FBR_qArr_[2],FBR_qArr_[3],FBR_qArr_[4],FBR_qArr_[5],DIUMPR_rValRatMin_[7],AFS_dm,AirCtl_mActVal_mp,EGRVlv_rAct,Air_tCACDs,Air_pIntkVUs,PCR_pActVal_mp,CEngDsT_t,APP_rFlt_mp,Epm_nEng,VehV_v,InjCtl_qSetUnBal,TCD_tqPahSet_f,CoETS_stCurrLimActive,Rail_pSetPoint,RailP_pFlt,MeUn_iActFlt,PRV_st,CoEOM_stOpModeAct,Exh_tOxiCatUs,Exh_tPFltUs,ETCtl_dmFuOpnLop,ETCtl_st,ETCtl_dmFuStFdbk,ETCtl_tObsvrCor,DPM_rSV,HCIMon_dqAct,ETCtl_tAdpnCatDs,ETCtl_tOutrDes,PFltPOp_stEngPOp,ASMod_dmSotEngNrm2_mp,ASMod_dmSotEngNrm_mp,PFltLd_dmSotSimRgnNO2_mp,PFltLd_dmSotSimRgnThr_mp,PFltLd_dmSotSim,PFltLd_mSotSim,PFltLd_mSot,ASMod_dmEGFld_[0],EGRClg_etaCalc_mp,CAClg_etaCalcB2_mp,Exh_pFltPPFltDiff,Exh_iPPDsIDEFild,ChrSet_facDynDetnBoostP_mp,ChrSet_facPrioLamO2Wght_mp,InjCrv_phiMI1Des,Exh_tAdapTOxiCatUs,Exh_tAdapTPFltUs,HCICtl_stInjOn,ETCtl_tBrickLstMdl_mp,PFlt_tOutrDes,CoHCI_st,HCIMon_pAbsHDVDsP,HCIMon_pAbsHDVUsP,DPM_tFltHDVUsT,HCDosVlv_rPs,HCIMon_stPurgOn,HCIMon_stRgnReq,HCIMon_stSysTst,HCIPOD_tiTotOpHrs,HCIPOD_stDFCEvln,UDC_dmRdcAgAct,SCR_tUCatUsT,SCR_tUCatDsT,ASMod_dmNOxEG,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRMod_rNO2NOx,SCRMod_etaEst,SCRFBC_facNOxCtl,SCRAd_stStMAdv,UDC_mRdcAgDosQnt,SCRAd_facQtyAdap,CoSCR_st,CoSCR_stSub,SCR_pUPmpP,SCR_rUTnkLvl,SCR_tUTnkT,UDosVlv_rPs,UPmpMot_rPs,URevVlv_stPs,DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6]
RBCD025022,2017-02-23 14:25:17.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.50,0.00,-0.49,4.96,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1491.00,2.00,1048577.00,50.36,29.46,0.00,32.00,0.00,0.00,0.00,0.00,49.06,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.14,-0.60,0.00,0.00,0.00,0.00,0.00,50.26,29.56,0.00,78.76,644.96,1.00,1013.00,1162.00,2.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.46,5.36,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,27.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:21.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.75,0.00,-0.49,4.96,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1501.00,2.00,1048577.00,49.56,29.56,0.00,32.00,0.00,0.00,0.00,0.00,48.96,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.58,0.00,0.00,0.00,0.00,0.00,49.46,29.56,0.00,78.76,644.96,1.00,1013.00,1162.00,2.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.36,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,27.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:25.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,-0.49,4.96,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1498.00,2.00,1048577.00,49.26,29.56,0.00,32.00,0.00,0.00,0.00,0.00,48.86,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.57,0.00,0.00,0.00,0.00,0.00,48.96,29.56,0.00,78.66,644.96,1.00,1013.00,1162.00,2.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.26,5.36,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:29.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,-0.49,4.96,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1496.00,2.00,1048577.00,48.66,29.56,0.00,32.00,0.00,0.00,0.00,0.00,48.76,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.14,-0.53,0.00,0.00,0.00,0.00,0.00,48.66,29.56,0.00,78.56,644.96,1.00,1013.00,1162.00,2.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.06,5.36,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,18.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:33.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1490.00,2.00,1048577.00,48.56,29.56,0.00,32.00,0.00,0.00,0.00,0.00,48.76,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.54,0.00,0.00,0.00,0.00,0.00,48.66,29.46,0.00,78.46,644.96,1.00,1013.00,1162.00,2.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.86,5.26,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:37.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.50,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1491.00,2.00,1048577.00,48.56,29.46,0.00,32.00,0.00,0.00,0.00,0.00,48.66,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.54,0.00,0.00,0.00,0.00,0.00,48.56,29.56,0.00,78.36,644.96,1.00,1013.00,1162.00,2.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.76,5.26,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,26.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:41.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.25,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,47.76,29.56,0.00,32.00,0.00,0.00,0.00,0.00,48.56,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.50,0.00,0.00,0.00,0.00,0.00,47.66,29.46,0.00,78.36,644.96,1.00,1013.00,1162.00,2.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.56,5.26,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,30.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:45.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.25,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,47.26,29.46,0.00,32.00,0.00,0.00,0.00,0.00,48.46,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.49,0.00,0.00,0.00,0.00,0.00,47.26,29.56,0.00,78.26,644.96,1.00,1013.00,1162.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.46,5.26,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,32.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:49.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.75,0.00,-0.65,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1491.00,2.00,1048577.00,46.86,29.46,0.00,32.00,0.00,0.00,0.00,0.00,48.36,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.48,0.00,0.00,0.00,0.00,0.00,46.76,29.56,0.00,78.16,644.96,1.00,1013.00,1162.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.16,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:53.0,0.0,0.0,864049025993355,5.46,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.25,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1492.00,2.00,1048577.00,46.66,29.46,0.00,32.00,0.00,0.00,0.00,0.00,48.36,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.48,0.00,0.00,0.00,0.00,0.00,46.66,29.46,0.00,78.06,644.96,1.00,1013.00,1162.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,5.16,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:25:57.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.50,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1496.00,2.00,1048577.00,46.66,29.56,0.00,32.00,0.00,0.00,0.00,0.00,48.26,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.47,0.00,0.00,0.00,0.00,0.00,46.66,29.46,0.00,78.06,644.96,1.00,1013.00,1162.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,5.16,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,15.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:01.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.75,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,46.56,29.46,0.00,32.00,0.00,0.00,0.00,0.00,48.16,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.45,0.00,0.00,0.00,0.00,0.00,46.46,29.56,0.00,77.96,644.96,1.00,1013.00,1163.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.16,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:05.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.50,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,46.06,29.56,0.00,32.00,0.00,0.00,0.00,0.00,48.06,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.45,0.00,0.00,0.00,0.00,0.00,45.96,29.56,0.00,77.86,644.96,1.00,1013.00,1164.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.06,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:09.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.75,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1492.00,2.00,1048577.00,45.56,29.56,0.00,32.00,0.00,0.00,0.00,0.00,47.96,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.44,0.00,0.00,0.00,0.00,0.00,45.46,29.46,0.00,77.76,644.96,1.00,1013.00,1165.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.06,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:13.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.50,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,45.36,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.96,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.42,0.00,0.00,0.00,0.00,0.00,45.26,29.46,0.00,77.66,644.96,1.00,1013.00,1170.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.96,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:17.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.25,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1498.00,2.00,1048577.00,45.16,29.56,0.00,32.00,0.00,0.00,0.00,0.00,47.86,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.41,0.00,0.00,0.00,0.00,0.00,45.06,29.56,0.00,77.66,644.96,1.00,1013.00,1171.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.96,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:21.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1496.00,2.00,1048577.00,44.86,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.76,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.41,0.00,0.00,0.00,0.00,0.00,44.76,29.46,0.00,77.56,644.96,1.00,1013.00,1174.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.86,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:25.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,-0.34,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1498.00,2.00,1048577.00,44.76,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.66,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.41,0.00,0.00,0.00,0.00,0.00,44.76,29.46,0.00,77.46,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.86,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:29.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.50,0.00,-0.65,4.96,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,44.66,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.56,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.41,0.00,0.00,0.00,0.00,0.00,44.66,29.46,0.00,77.36,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.86,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:33.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.75,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,44.56,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.56,29.56,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.41,0.00,0.00,0.00,0.00,0.00,44.66,29.46,0.00,77.26,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.76,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,23.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:37.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.50,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,44.66,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.46,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.41,0.00,0.00,0.00,0.00,0.00,44.36,29.46,0.00,77.16,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.76,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:41.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.25,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1496.00,2.00,1048577.00,44.36,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.36,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.40,0.00,0.00,0.00,0.00,0.00,44.26,29.46,0.00,77.16,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.66,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:45.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.75,0.00,-0.65,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,43.76,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.26,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.38,0.00,0.00,0.00,0.00,0.00,43.66,29.46,0.00,77.06,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.66,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:49.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.50,0.00,-0.34,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1498.00,2.00,1048577.00,43.46,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.16,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.37,0.00,0.00,0.00,0.00,0.00,43.46,29.46,0.00,76.96,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.66,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:53.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.50,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,43.36,29.36,0.00,32.00,0.00,0.00,0.00,0.00,47.06,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.37,0.00,0.00,0.00,0.00,0.00,43.26,29.46,0.00,76.86,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.56,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:26:57.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.25,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1492.00,2.00,1048577.00,43.16,29.46,0.00,32.00,0.00,0.00,0.00,0.00,47.06,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.37,0.00,0.00,0.00,0.00,0.00,42.96,29.46,0.00,76.76,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.56,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:27:01.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.75,0.00,-0.49,4.86,1007.00,1007.00,4.26,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1492.00,2.00,1048577.00,42.86,29.46,0.00,32.00,0.00,0.00,0.00,0.00,46.96,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.37,0.00,0.00,0.00,0.00,0.00,42.86,29.36,0.00,76.76,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.56,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:27:05.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.75,0.00,-0.65,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1496.00,2.00,1048577.00,42.86,29.46,0.00,32.00,0.00,0.00,0.00,0.00,46.86,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.37,0.00,0.00,0.00,0.00,0.00,42.86,29.46,0.00,76.66,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.56,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:27:09.0,0.0,0.0,864049025993355,5.46,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.75,0.00,-0.49,4.86,1007.00,1007.00,4.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,42.86,29.46,0.00,32.00,0.00,0.00,0.00,0.00,46.76,29.46,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.37,0.00,0.00,0.00,0.00,0.00,42.86,29.46,0.00,76.56,644.96,1.00,1013.00,1175.00,2.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,8.56,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
